idade,estado_civil,num_dependentes,renda_mensal,score_credito,num_emprestimos,valor_divida,historico_atraso,meses_emprego,tipo_conta,razao_divida_renda,inadimplente
70,Casado,1,4932.03,270,2,1165.8,1,6,Salário,0.0197,1
52,Divorciado,4,4400.35,517,1,2536.73,0,4,Premium,0.048,0
33,Casado,0,2721.45,764,2,2011.07,0,11,Poupança,0.0616,0
32,Solteiro,3,2577.07,1000,0,5710.86,1,41,Corrente,0.1847,1
20,Viúvo,3,3347.81,564,1,6844.36,1,58,Poupança,0.1704,1
71,Solteiro,3,5650.69,412,0,4905.38,1,16,Corrente,0.0723,0
24,Casado,3,6155.65,522,1,2400.93,0,65,Premium,0.0325,0
61,Casado,1,6492.61,609,3,7891.97,1,78,Corrente,0.1013,1
31,Solteiro,2,4496.33,499,0,9974.73,1,23,Poupança,0.1849,0
37,Casado,2,5458.9,461,0,2448.67,0,42,Corrente,0.0374,0
33,Casado,1,4078.87,535,3,1859.26,1,37,Premium,0.038,0
64,Solteiro,4,1200.0,659,3,11911.41,0,163,Poupança,0.8272,1
19,Solteiro,0,3960.18,574,2,596.53,0,7,Premium,0.0126,0
38,Solteiro,1,3561.68,467,1,790.3,0,11,Corrente,0.0185,0
33,Solteiro,3,1902.39,499,1,5426.69,0,12,Poupança,0.2377,0
33,Casado,0,3081.51,537,2,17136.26,0,26,Corrente,0.4634,0
28,Casado,0,4837.73,450,3,11318.08,0,5,Salário,0.195,0
70,Casado,1,1666.88,493,0,11351.4,1,17,Corrente,0.5675,0
39,Casado,2,2723.04,696,4,5344.78,0,91,Poupança,0.1636,0
41,Solteiro,3,8369.76,565,2,7910.12,0,35,Poupança,0.0788,1
39,Solteiro,0,1200.0,336,2,6794.29,0,0,Corrente,0.4718,0
73,Casado,2,4042.04,753,0,6458.51,0,14,Salário,0.1332,0
37,Divorciado,2,1584.23,662,4,23543.37,1,81,Salário,1.2384,1
37,Casado,2,2620.91,392,2,18166.18,0,31,Poupança,0.5776,0
36,Solteiro,2,4005.66,545,1,1200.47,0,3,Poupança,0.025,0
36,Casado,4,2031.06,481,1,6403.56,0,71,Corrente,0.2627,0
23,Divorciado,1,5934.83,701,1,12908.96,1,2,Poupança,0.1813,0
52,Casado,0,7877.88,544,0,857.53,0,19,Salário,0.0091,0
19,Solteiro,2,6604.2,589,0,4470.71,1,51,Corrente,0.0564,0
30,Solteiro,1,7061.53,571,1,6422.57,0,40,Premium,0.0758,0
29,Casado,1,1200.0,377,1,413.02,1,6,Poupança,0.0287,1
34,Divorciado,0,3892.32,810,2,1341.48,0,56,Corrente,0.0287,0
61,Casado,0,5668.55,699,2,5545.27,1,48,Corrente,0.0815,0
52,Solteiro,3,6677.98,487,2,3360.66,0,32,Poupança,0.0419,0
74,Casado,0,8883.38,628,0,7777.87,0,90,Premium,0.073,0
38,Divorciado,2,7172.6,746,1,4538.39,0,0,Salário,0.0527,0
70,Casado,2,6741.22,608,2,25567.0,0,32,Poupança,0.3161,0
20,Divorciado,0,11083.99,833,2,6496.75,0,50,Premium,0.0488,0
46,Casado,0,4740.77,1000,1,1663.15,0,6,Corrente,0.0292,0
63,Solteiro,1,3777.35,581,4,8815.79,1,4,Corrente,0.1945,0
48,Casado,1,4943.39,512,3,1334.98,0,31,Salário,0.0225,0
71,Casado,1,2212.37,451,3,5518.74,0,6,Poupança,0.2079,0
35,Viúvo,2,4669.08,267,2,10639.18,1,58,Corrente,0.1899,1
19,Casado,0,1200.0,787,1,2093.63,1,5,Salário,0.1454,0
62,Casado,0,3176.2,546,4,9473.11,0,72,Corrente,0.2485,0
21,Casado,0,4211.67,731,4,2364.76,0,5,Poupança,0.0468,0
61,Casado,1,6874.09,761,3,3459.1,0,11,Salário,0.0419,0
59,Casado,1,7277.73,437,3,29405.52,1,103,Corrente,0.3367,0
66,Casado,3,2090.96,460,4,3928.53,0,51,Salário,0.1566,0
45,Casado,0,9690.08,861,2,9317.53,0,50,Salário,0.0801,0
69,Casado,1,4870.93,589,1,2208.59,1,10,Corrente,0.0378,0
27,Casado,2,5100.11,500,2,2522.46,0,37,Corrente,0.0412,0
42,Solteiro,2,1200.0,443,2,6151.89,1,18,Salário,0.4272,1
24,Casado,2,2949.86,578,3,2366.45,1,40,Poupança,0.0669,1
61,Casado,0,7124.56,826,1,525.58,1,18,Corrente,0.0061,0
58,Casado,2,4924.45,702,2,1624.04,0,32,Corrente,0.0275,0
63,Casado,1,4769.54,627,5,11748.96,0,90,Corrente,0.2053,0
61,Casado,2,5067.93,838,1,8754.77,0,7,Poupança,0.144,0
35,Divorciado,0,1200.0,809,0,6500.43,0,172,Salário,0.4514,0
21,Casado,2,4258.48,650,2,6672.75,0,70,Poupança,0.1306,0
70,Solteiro,2,8020.83,1000,1,4792.98,0,7,Corrente,0.0498,0
46,Casado,2,7216.77,562,1,26139.75,0,37,Premium,0.3018,0
23,Casado,0,4187.0,764,2,4916.66,0,4,Corrente,0.0979,0
70,Casado,2,8409.17,541,4,14211.89,0,338,Corrente,0.1408,0
74,Casado,2,1352.25,735,1,5201.53,0,14,Premium,0.3205,0
43,Casado,1,2070.76,562,1,10901.76,0,10,Corrente,0.4387,0
61,Solteiro,1,9159.06,669,1,6769.59,0,21,Poupança,0.0616,0
20,Casado,0,5944.93,958,2,11574.75,0,45,Salário,0.1622,0
23,Solteiro,0,3777.78,742,1,14921.19,1,40,Corrente,0.3291,1
33,Casado,2,4361.7,671,1,5537.49,1,1,Poupança,0.1058,0
55,Casado,1,2483.42,483,2,7040.83,1,43,Salário,0.2363,1
25,Casado,2,5191.48,628,5,2424.03,1,18,Corrente,0.0389,1
19,Casado,2,4993.47,448,1,3543.8,0,74,Salário,0.0591,0
56,Divorciado,2,4549.71,733,2,52932.05,0,19,Corrente,0.9695,1
61,Casado,2,1600.61,729,3,8149.6,1,3,Salário,0.4243,1
60,Casado,2,5161.89,573,1,202.93,1,17,Corrente,0.0033,0
63,Viúvo,1,3176.22,849,3,333.58,0,17,Poupança,0.0088,0
63,Casado,0,2035.06,828,1,10598.49,1,58,Poupança,0.434,1
52,Casado,3,7666.86,622,0,1627.64,1,20,Corrente,0.0177,0
47,Solteiro,4,9924.3,684,0,4929.68,1,62,Corrente,0.0414,0
66,Solteiro,1,9356.55,511,0,16326.94,0,10,Salário,0.1454,0
37,Solteiro,3,6125.31,559,3,6225.79,0,3,Salário,0.0847,0
23,Solteiro,4,3836.04,438,2,17659.22,0,34,Corrente,0.3836,0
60,Casado,1,4324.11,528,3,24649.08,0,22,Salário,0.475,0
33,Solteiro,2,5514.01,584,3,746.09,0,14,Corrente,0.0113,0
73,Casado,2,3449.38,350,1,8911.39,0,6,Poupança,0.2153,1
41,Solteiro,0,7797.03,686,4,5115.73,1,11,Poupança,0.0547,1
66,Solteiro,0,1200.0,753,3,5364.38,0,90,Salário,0.3725,0
20,Viúvo,1,3760.69,598,1,3631.93,0,104,Poupança,0.0805,0
55,Casado,2,6502.68,195,3,10002.65,0,39,Corrente,0.1282,1
43,Divorciado,1,2387.1,562,3,13733.41,1,4,Corrente,0.4794,1
44,Casado,2,3899.63,390,1,927.61,1,17,Corrente,0.0198,0
33,Solteiro,2,5984.11,508,0,13334.47,0,17,Poupança,0.1857,1
73,Casado,2,8295.67,817,1,189.12,0,76,Corrente,0.0019,0
40,Casado,0,1265.15,234,5,2726.34,0,60,Corrente,0.1796,0
66,Solteiro,1,1200.0,477,2,10530.92,0,25,Corrente,0.7313,0
42,Divorciado,0,2134.92,724,3,3677.88,1,45,Corrente,0.1436,1
20,Casado,0,1200.0,494,4,10736.09,1,3,Poupança,0.7456,0
68,Casado,0,1200.0,483,1,36464.35,0,1,Premium,2.5322,1
28,Casado,0,2068.35,904,4,8567.82,0,21,Corrente,0.3452,0
33,Casado,0,7583.73,656,2,2931.37,0,6,Corrente,0.0322,0
67,Solteiro,2,3719.81,740,2,3052.09,0,93,Corrente,0.0684,0
68,Viúvo,1,4578.44,674,1,6924.52,0,12,Poupança,0.126,0
70,Casado,0,2111.34,624,1,7337.43,0,1,Poupança,0.2896,0
42,Solteiro,3,6083.84,789,1,979.88,1,53,Corrente,0.0134,0
61,Solteiro,1,9189.41,885,1,3754.8,0,10,Corrente,0.0341,0
36,Casado,3,2280.93,347,0,1816.34,0,9,Premium,0.0664,0
60,Viúvo,2,8811.87,594,1,1743.91,0,12,Poupança,0.0165,0
46,Divorciado,0,5411.06,593,2,16057.29,1,4,Salário,0.2473,0
20,Casado,3,4542.16,535,4,4855.56,1,11,Corrente,0.0891,0
41,Viúvo,3,5500.31,747,0,10809.42,1,57,Salário,0.1638,0
44,Casado,2,5476.32,638,0,2615.6,0,28,Salário,0.0398,0
32,Solteiro,1,9142.76,888,2,14135.0,0,1,Corrente,0.1288,0
39,Casado,1,5800.55,765,2,2883.91,1,32,Corrente,0.0414,0
46,Solteiro,1,5852.77,804,2,5514.71,1,0,Corrente,0.0785,0
20,Solteiro,2,3446.25,420,5,6851.22,0,29,Salário,0.1657,0
26,Casado,1,6597.69,479,1,28458.25,0,23,Corrente,0.3594,1
61,Solteiro,0,2107.88,491,1,1845.97,0,1,Corrente,0.073,0
38,Viúvo,0,4772.51,798,4,13280.82,0,36,Poupança,0.2319,0
52,Viúvo,0,11708.21,454,2,11216.95,0,26,Poupança,0.0798,0
50,Casado,0,1200.0,459,2,869.29,0,9,Poupança,0.0604,1
49,Casado,1,5082.87,431,4,6495.04,0,50,Poupança,0.1065,0
41,Casado,3,5179.06,1000,1,3215.53,0,89,Corrente,0.0517,0
45,Solteiro,0,3929.78,578,0,463.63,0,22,Corrente,0.0098,0
64,Solteiro,1,3988.7,679,0,12252.58,0,8,Corrente,0.256,0
73,Solteiro,0,4728.52,428,3,15344.53,0,36,Salário,0.2704,0
32,Solteiro,1,3869.99,743,3,610.57,0,41,Premium,0.0131,0
56,Solteiro,2,5054.95,333,1,3173.31,0,14,Salário,0.0523,1
73,Solteiro,1,3280.97,453,1,859.44,0,16,Corrente,0.0218,0
18,Solteiro,4,9555.98,490,2,5980.3,0,74,Corrente,0.0522,0
62,Divorciado,4,3869.97,632,0,2828.13,0,61,Poupança,0.0609,0
46,Solteiro,3,5924.03,481,3,919.7,0,30,Corrente,0.0129,1
73,Solteiro,3,2827.41,828,1,6138.19,0,20,Premium,0.1809,0
50,Casado,1,6832.86,675,3,9304.56,1,36,Salário,0.1135,0
65,Casado,2,6333.67,496,3,4135.01,1,13,Premium,0.0544,1
27,Casado,1,5548.15,749,1,14019.71,0,79,Salário,0.2106,0
26,Solteiro,2,1931.66,541,2,782.49,0,19,Poupança,0.0338,1
70,Casado,0,2618.99,511,2,694.13,0,16,Corrente,0.0221,0
48,Casado,0,8715.43,734,1,1380.75,1,56,Salário,0.0132,0
49,Casado,0,2591.32,232,1,445.6,0,8,Poupança,0.0143,0
27,Casado,2,6102.26,710,3,2086.27,0,12,Salário,0.0285,0
30,Casado,2,2138.32,493,2,70.33,0,2,Corrente,0.0027,0
64,Casado,0,7020.96,492,2,12587.61,0,13,Poupança,0.1494,0
35,Solteiro,1,2784.01,893,1,1628.01,0,7,Poupança,0.0487,0
51,Casado,1,2092.03,520,2,21.66,0,3,Corrente,0.0009,0
36,Solteiro,2,2719.14,743,2,17302.73,0,8,Poupança,0.5303,0
33,Solteiro,0,3115.49,641,1,1562.64,0,10,Corrente,0.0418,0
27,Casado,0,5511.68,657,1,1203.06,0,4,Corrente,0.0182,0
70,Solteiro,2,4673.46,562,1,9839.65,1,0,Poupança,0.1755,1
71,Solteiro,2,1762.11,554,2,1225.15,0,14,Corrente,0.0579,0
24,Casado,3,4430.13,829,0,5025.77,0,109,Salário,0.0945,0
38,Casado,2,1641.25,739,3,8926.77,0,13,Corrente,0.4533,0
50,Divorciado,3,6108.89,525,1,3499.1,0,32,Salário,0.0477,0
39,Divorciado,1,6567.26,443,3,2003.89,1,1,Corrente,0.0254,1
59,Viúvo,1,4440.13,512,0,10332.31,0,1,Poupança,0.1939,0
32,Casado,4,5179.13,747,2,4872.67,0,13,Poupança,0.0784,0
21,Solteiro,0,8880.31,776,2,19216.6,1,59,Salário,0.1803,1
37,Casado,2,4105.99,683,2,1186.21,1,12,Poupança,0.0241,0
52,Casado,0,2139.36,357,5,5321.22,1,15,Corrente,0.2073,0
28,Casado,1,5947.99,713,0,6376.6,0,132,Poupança,0.0893,0
64,Solteiro,0,1668.37,795,0,10533.89,0,22,Corrente,0.5262,0
18,Solteiro,2,3973.58,626,0,546.78,1,105,Corrente,0.0115,0
21,Solteiro,2,3002.52,896,2,5897.7,0,19,Poupança,0.1637,0
47,Solteiro,0,2745.45,401,3,6540.35,1,86,Salário,0.1985,0
47,Solteiro,0,3874.78,702,0,1114.09,0,18,Poupança,0.024,0
34,Divorciado,1,6749.73,446,3,104.7,1,7,Premium,0.0013,0
32,Solteiro,0,7264.17,758,1,476.96,0,31,Corrente,0.0055,0
21,Casado,1,6815.51,691,4,2391.93,1,99,Corrente,0.0292,0
55,Divorciado,4,5340.89,870,1,24277.67,1,46,Poupança,0.3788,0
39,Casado,0,3855.71,674,5,1271.6,1,29,Poupança,0.0275,0
24,Casado,1,1200.0,539,2,32889.07,1,15,Corrente,2.284,1
40,Casado,1,5419.15,526,5,21999.57,1,7,Corrente,0.3383,1
71,Solteiro,0,1200.0,562,2,12143.91,0,98,Premium,0.8433,0
32,Casado,0,1200.0,523,1,5527.72,0,88,Corrente,0.3839,0
68,Divorciado,2,4095.83,802,3,23117.4,1,33,Corrente,0.4703,1
32,Casado,2,5161.44,791,1,21766.44,1,29,Corrente,0.3514,1
28,Divorciado,3,3372.29,375,1,22247.98,0,24,Corrente,0.5498,0
32,Viúvo,1,8338.83,605,1,13630.26,0,134,Corrente,0.1362,0
36,Casado,2,5655.25,609,3,7743.86,1,54,Corrente,0.1141,0
24,Casado,3,3876.48,482,2,3743.94,0,66,Corrente,0.0805,0
51,Casado,3,7965.77,665,0,4834.37,1,134,Corrente,0.0506,0
37,Casado,3,8412.78,819,3,1556.95,0,1,Poupança,0.0154,0
58,Casado,0,5781.4,733,1,1434.2,1,101,Corrente,0.0207,0
45,Casado,4,2561.86,802,0,3253.34,0,76,Premium,0.1058,0
43,Divorciado,3,3124.32,492,0,10125.24,0,13,Corrente,0.2701,0
44,Solteiro,2,1200.0,605,0,3523.1,0,2,Corrente,0.2447,0
26,Casado,2,4393.96,485,2,14054.13,0,109,Salário,0.2665,0
58,Solteiro,4,1874.9,635,1,885.17,1,22,Salário,0.0393,0
23,Casado,1,3677.31,649,0,882.9,0,5,Poupança,0.02,1
59,Casado,2,5151.5,743,1,12527.57,0,5,Corrente,0.2027,0
74,Casado,2,1200.0,797,3,2631.48,0,16,Salário,0.1827,0
61,Casado,2,1340.65,703,2,1039.75,0,86,Poupança,0.0646,0
43,Casado,2,3232.88,470,1,1375.22,1,0,Corrente,0.0354,0
35,Solteiro,0,4368.68,397,2,6682.71,1,107,Corrente,0.1275,1
67,Solteiro,1,3265.27,678,0,394.3,0,11,Corrente,0.0101,0
32,Solteiro,1,3823.71,825,3,3455.38,0,39,Corrente,0.0753,0
45,Divorciado,2,2734.53,596,0,3139.73,1,20,Corrente,0.0957,0
61,Solteiro,2,1200.0,370,0,185.61,0,24,Corrente,0.0129,0
70,Viúvo,3,3163.12,912,1,167.08,0,34,Premium,0.0044,0
70,Solteiro,2,3967.08,673,0,609.97,1,68,Salário,0.0128,0
23,Casado,2,3724.02,625,0,3866.58,1,23,Corrente,0.0865,0
69,Casado,0,4779.49,424,2,5727.8,0,16,Corrente,0.0999,0
24,Casado,2,5547.24,602,1,4794.26,0,80,Poupança,0.072,0
51,Casado,3,6204.32,703,0,33830.17,0,119,Corrente,0.4544,1
70,Casado,2,2916.12,675,2,4165.69,1,49,Salário,0.119,1
55,Divorciado,3,1200.0,498,2,5109.33,0,58,Premium,0.3548,1
72,Casado,4,7678.99,591,4,18873.84,0,21,Poupança,0.2048,0
37,Solteiro,1,5463.61,507,0,15808.82,0,2,Corrente,0.2411,0
35,Solteiro,2,2113.34,849,3,6691.46,0,0,Salário,0.2639,0
36,Casado,1,5194.26,734,2,1906.75,0,69,Poupança,0.0306,0
38,Casado,1,7169.99,521,2,4847.69,1,5,Poupança,0.0563,0
56,Casado,0,8822.94,424,1,7061.57,0,41,Salário,0.0667,0
43,Casado,0,5126.53,641,1,9626.27,0,0,Corrente,0.1565,0
60,Casado,0,7149.18,526,0,3684.6,0,2,Corrente,0.0429,0
41,Casado,2,1475.99,537,2,2552.59,0,20,Salário,0.1441,0
35,Casado,0,4410.24,429,2,21453.92,0,78,Corrente,0.4054,0
28,Casado,1,3662.47,448,0,6507.04,0,29,Corrente,0.1481,0
49,Casado,1,5356.42,624,1,2550.24,0,86,Poupança,0.0397,0
69,Divorciado,1,8527.98,559,4,366.82,0,41,Corrente,0.0036,0
66,Casado,3,5124.72,974,1,29177.32,0,0,Salário,0.4745,0
32,Viúvo,1,2155.77,689,2,1557.76,0,52,Premium,0.0602,1
45,Solteiro,0,1341.4,427,4,1913.4,1,2,Premium,0.1189,1
58,Casado,4,8614.45,369,1,4624.84,1,126,Corrente,0.0447,1
52,Casado,3,5784.48,659,2,352.9,0,58,Premium,0.0051,0
21,Casado,2,5620.2,540,3,2629.97,0,54,Corrente,0.039,0
51,Solteiro,2,3640.67,799,1,32992.64,0,22,Corrente,0.7552,0
20,Casado,0,5169.65,642,1,6060.6,0,63,Corrente,0.0977,0
24,Casado,2,2032.6,302,3,2618.36,1,11,Salário,0.1073,1
55,Divorciado,0,5468.0,447,0,3654.35,0,84,Corrente,0.0557,0
23,Casado,1,1562.82,498,0,1412.28,0,0,Poupança,0.0753,0
37,Solteiro,0,3601.78,666,1,6964.49,0,50,Salário,0.1611,1
51,Casado,2,2892.77,442,3,2227.61,1,46,Corrente,0.0642,1
55,Casado,0,1200.0,622,1,16218.24,0,176,Salário,1.1263,0
43,Solteiro,0,3633.08,399,1,10076.94,1,32,Corrente,0.2311,1
23,Casado,0,2252.83,600,1,983.09,1,7,Corrente,0.0364,1
63,Casado,2,3974.03,655,1,16879.65,0,3,Poupança,0.354,0
72,Solteiro,0,4504.31,819,2,51.65,0,21,Salário,0.001,0
68,Casado,1,8919.83,636,3,26464.69,0,66,Corrente,0.2472,0
60,Casado,1,5261.77,477,1,8956.82,0,6,Salário,0.1419,0
40,Casado,2,5335.28,823,2,1626.79,0,34,Corrente,0.0254,0
67,Casado,0,5739.03,572,2,39337.82,0,62,Poupança,0.5712,0
45,Solteiro,3,6679.52,716,3,34.88,1,6,Corrente,0.0004,1
25,Viúvo,1,5635.7,508,2,6061.45,1,1,Corrente,0.0896,1
66,Casado,0,5204.28,613,0,2912.65,0,58,Poupança,0.0466,1
36,Solteiro,0,6278.12,479,2,12469.83,1,8,Poupança,0.1655,1
71,Divorciado,0,1200.0,648,2,4180.35,1,67,Corrente,0.2903,1
38,Solteiro,1,9722.63,720,2,2803.05,1,28,Poupança,0.024,1
67,Casado,0,8474.32,525,1,11959.94,0,29,Corrente,0.1176,0
48,Casado,3,5042.84,517,0,8560.66,0,18,Corrente,0.1415,0
44,Viúvo,1,1200.0,653,0,6518.72,0,23,Corrente,0.4527,0
34,Viúvo,0,7525.88,476,1,16222.65,0,5,Salário,0.1796,0
65,Solteiro,1,2765.31,372,0,7230.44,0,16,Corrente,0.2179,0
21,Casado,0,5834.6,652,1,8014.25,0,16,Corrente,0.1145,0
44,Solteiro,0,1292.74,583,0,4460.94,1,119,Corrente,0.2876,1
39,Casado,1,10066.02,580,1,14826.68,1,30,Poupança,0.1227,1
48,Casado,0,1200.0,678,5,366.59,0,5,Corrente,0.0255,0
32,Solteiro,0,4672.47,699,2,5480.44,0,4,Corrente,0.0977,0
55,Solteiro,3,1200.0,575,1,11648.02,0,22,Premium,0.8089,0
39,Solteiro,2,4396.94,431,2,2181.57,1,1,Premium,0.0413,0
28,Solteiro,3,3436.79,504,1,9225.44,0,15,Corrente,0.2237,0
29,Solteiro,0,7342.96,687,0,9695.73,1,5,Poupança,0.11,0
57,Divorciado,3,3436.55,620,2,3569.54,1,37,Salário,0.0866,0
32,Casado,1,7346.56,517,1,2046.97,0,10,Premium,0.0232,0
35,Casado,0,1939.7,482,2,10829.92,1,115,Corrente,0.4653,1
53,Divorciado,3,3795.1,692,0,106.06,0,82,Salário,0.0023,0
36,Casado,0,3845.22,566,1,20951.97,0,97,Corrente,0.4541,0
40,Casado,1,5738.97,712,0,137.81,1,54,Poupança,0.002,0
31,Divorciado,3,5420.94,731,1,2355.52,0,0,Poupança,0.0362,0
37,Casado,2,6305.56,553,2,5833.61,0,44,Salário,0.0771,0
57,Casado,1,5167.08,742,1,2420.61,0,23,Premium,0.039,0
48,Divorciado,1,6153.29,620,1,1136.01,0,108,Corrente,0.0154,0
74,Casado,0,2255.34,640,0,1603.15,0,111,Corrente,0.0592,0
61,Casado,4,5472.0,271,2,30.72,0,17,Poupança,0.0005,0
18,Divorciado,0,8520.51,454,2,6815.1,0,50,Corrente,0.0667,0
39,Casado,0,1200.0,462,3,7775.93,0,13,Poupança,0.54,0
34,Divorciado,0,5722.52,552,2,2229.57,0,19,Salário,0.0325,1
51,Solteiro,3,6191.95,617,5,652.58,0,8,Poupança,0.0088,0
33,Solteiro,2,8152.97,623,1,3395.38,0,19,Salário,0.0347,0
73,Casado,1,6315.12,642,2,6839.13,1,1,Corrente,0.0902,1
35,Solteiro,4,4750.79,497,1,1735.82,0,78,Corrente,0.0304,0
47,Viúvo,0,5575.18,703,1,2341.0,0,2,Salário,0.035,0
25,Solteiro,3,2662.41,871,2,11764.51,1,46,Poupança,0.3682,0
69,Casado,0,3530.08,547,4,545.36,0,48,Poupança,0.0129,0
69,Solteiro,1,1200.0,500,3,11491.51,0,38,Corrente,0.798,0
63,Viúvo,0,8217.57,497,1,10430.65,0,134,Salário,0.1058,0
38,Casado,4,5625.39,612,2,10756.02,0,2,Corrente,0.1593,0
21,Solteiro,3,2209.72,521,1,732.81,0,129,Salário,0.0276,0
58,Solteiro,2,5178.39,340,2,5418.92,1,19,Corrente,0.0872,1
42,Casado,0,7398.37,381,1,7668.38,0,60,Corrente,0.0864,0
74,Viúvo,0,6981.98,753,1,9481.68,1,39,Corrente,0.1132,0
57,Viúvo,1,2180.9,792,0,10621.08,1,33,Corrente,0.4058,1
48,Solteiro,1,1200.0,839,4,18684.49,0,20,Premium,1.2975,0
74,Casado,0,5488.47,633,0,6710.95,1,28,Poupança,0.1019,1
63,Solteiro,2,2282.83,451,1,7886.21,0,5,Poupança,0.2879,0
44,Casado,2,6055.82,534,0,487.86,1,46,Corrente,0.0067,0
19,Casado,3,6875.68,376,1,5092.11,1,94,Poupança,0.0617,1
23,Solteiro,1,7284.08,370,0,4781.97,0,3,Corrente,0.0547,0
43,Casado,1,8861.85,638,2,3063.38,0,25,Poupança,0.0288,0
50,Divorciado,1,7590.89,680,1,10182.78,0,13,Premium,0.1118,0
19,Solteiro,0,8873.87,893,0,4752.59,1,47,Corrente,0.0446,0
25,Solteiro,2,7947.65,587,1,2567.74,0,27,Salário,0.0269,0
58,Solteiro,2,8165.54,396,1,2773.22,1,69,Premium,0.0283,0
60,Solteiro,0,4397.83,581,2,19260.28,0,21,Premium,0.365,0
19,Solteiro,1,1276.68,557,1,18728.87,1,47,Salário,1.2225,1
46,Casado,3,10705.68,526,2,7291.94,0,4,Salário,0.0568,0
22,Solteiro,1,4657.38,651,1,16563.36,0,22,Corrente,0.2964,1
59,Casado,1,7571.77,417,0,16256.27,0,82,Poupança,0.1789,1
65,Divorciado,2,3124.31,619,1,5489.63,1,27,Poupança,0.1464,1
67,Divorciado,2,6909.81,697,2,1052.2,1,23,Corrente,0.0127,1
52,Casado,0,1200.0,812,1,11390.94,0,29,Corrente,0.791,0
53,Solteiro,3,3473.89,646,2,14045.41,1,12,Corrente,0.3369,1
70,Solteiro,3,4253.97,756,3,3501.32,0,45,Corrente,0.0686,0
52,Solteiro,0,5656.52,533,0,25133.4,0,34,Poupança,0.3703,0
43,Viúvo,0,7180.06,554,1,14713.62,0,25,Salário,0.1708,0
61,Viúvo,2,1764.64,802,1,5562.11,0,15,Poupança,0.2627,1
51,Casado,2,6149.92,394,1,2567.51,0,5,Poupança,0.0348,0
66,Solteiro,1,7566.67,539,1,11646.55,0,22,Poupança,0.1283,0
47,Casado,1,10364.78,769,2,10469.4,0,23,Corrente,0.0842,0
67,Solteiro,2,6266.57,568,2,25473.78,0,17,Corrente,0.3388,0
20,Viúvo,1,3351.24,557,2,339.02,0,27,Corrente,0.0084,0
20,Solteiro,0,1320.59,560,0,2362.03,0,11,Premium,0.1491,0
23,Casado,0,9073.01,617,1,1295.0,0,83,Salário,0.0119,0
49,Casado,1,6343.35,762,3,7226.77,0,126,Poupança,0.0949,0
58,Solteiro,3,4445.06,738,1,9825.92,0,36,Corrente,0.1842,0
30,Casado,2,1200.0,601,2,16825.01,0,7,Premium,1.1684,0
26,Divorciado,1,2172.04,763,2,19748.55,1,30,Corrente,0.7577,1
67,Solteiro,3,6078.3,651,1,699.34,0,23,Corrente,0.0096,0
60,Casado,1,5384.58,728,0,12657.84,0,18,Poupança,0.1959,0
54,Casado,1,1200.0,445,2,8890.09,1,16,Poupança,0.6174,0
45,Solteiro,0,6081.53,860,2,4621.78,1,25,Premium,0.0633,0
41,Solteiro,2,1200.0,633,0,37641.83,0,42,Salário,2.614,1
19,Solteiro,2,7885.02,187,1,121.97,1,51,Premium,0.0013,1
28,Solteiro,2,5021.39,848,0,7949.26,0,54,Salário,0.1319,0
69,Casado,1,3341.45,600,2,1022.18,0,112,Premium,0.0255,0
37,Divorciado,1,6975.39,540,0,4872.82,0,31,Poupança,0.0582,0
58,Casado,0,5383.75,509,3,8411.8,0,121,Poupança,0.1302,1
58,Divorciado,4,7812.32,665,4,12886.73,1,21,Poupança,0.1375,0
35,Casado,0,4701.19,466,5,1698.52,0,69,Premium,0.0301,1
29,Casado,2,4847.05,513,1,3243.71,0,20,Corrente,0.0558,0
57,Casado,2,3786.87,517,1,601.38,0,5,Poupança,0.0132,0
23,Solteiro,0,5157.42,556,3,586.26,1,41,Corrente,0.0095,1
46,Solteiro,1,8744.88,522,2,1312.57,0,1,Poupança,0.0125,0
68,Casado,0,3243.09,727,1,513.55,0,11,Poupança,0.0132,0
58,Casado,2,6119.89,640,3,10449.43,1,18,Corrente,0.1423,1
61,Casado,4,2298.89,658,2,1436.49,0,79,Poupança,0.0521,0
22,Solteiro,1,1200.0,691,2,7233.83,0,32,Poupança,0.5023,0
29,Viúvo,4,5018.65,586,4,13799.81,0,130,Corrente,0.2291,0
33,Solteiro,0,5426.01,446,5,72.08,0,71,Poupança,0.0011,0
34,Viúvo,1,4224.87,870,2,8795.77,0,17,Corrente,0.1735,0
29,Divorciado,3,1200.0,739,0,4236.37,0,3,Salário,0.2942,0
73,Divorciado,3,5260.75,841,2,3050.91,0,3,Premium,0.0483,0
27,Casado,1,5165.78,755,2,4594.86,0,57,Corrente,0.0741,0
58,Solteiro,2,2278.05,530,2,6053.55,1,18,Corrente,0.2214,0
51,Casado,3,1200.0,247,1,8949.63,0,6,Corrente,0.6215,1
52,Casado,2,3869.03,415,2,1183.69,0,3,Salário,0.0255,0
30,Casado,2,6132.32,695,2,13448.0,0,11,Corrente,0.1827,0
35,Solteiro,0,5541.64,584,4,8979.6,1,0,Poupança,0.135,1
52,Solteiro,0,2297.91,537,3,4016.16,1,51,Corrente,0.1456,0
35,Solteiro,2,4842.31,225,1,348.47,0,36,Salário,0.006,1
57,Casado,1,6717.82,598,2,6495.8,1,54,Poupança,0.0806,0
20,Casado,0,1568.34,437,2,7957.31,0,20,Poupança,0.4228,0
